State,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic,Pop_Youth,Pop_Working,Pop_Senior,Age_Median,Population,Lawful_Permanent_Residents,Nonimmigrants,Naturalizations,Refugees,Asylees,Lawful_Permanent_Residents_Per_Million,Nonimmigrants_Per_Million,Naturalizations_Per_Million,Refugees_Per_Million,Asylees_Per_Million
Nebraska,2019,1932571.0,1700827.0,101015.0,30507.0,52808.0,2437.0,44977.0,1711446.0,221125.0,,,,,1934408.0,4280.0,384490.0,3660.0,450.0,180.0,2212.046,198761.068,1893.086,230.045,91.501
Nebraska,2020,1963387.0,1724413.0,104197.0,31354.0,54065.0,2570.0,46788.0,1727512.0,235875.0,488188.0,1160783.0,314416.0,36.86,1963387.0,2770.0,167040.0,2710.0,180.0,90.0,1409.809,85075.433,1377.721,89.641,43.293
Nebraska,2021,1964537.0,1721897.0,104972.0,31885.0,54838.0,2670.0,48275.0,1722847.0,241690.0,485069.0,1157877.0,321591.0,37.07,1964537.0,2920.0,76020.0,2660.0,130.0,50.0,1483.81,38697.668,1351.463,63.628,25.96
Nebraska,2022,1972246.0,1723658.0,106597.0,32857.0,56378.0,2751.0,50005.0,1722262.0,249984.0,483808.0,1157977.0,330461.0,37.21,1972246.0,3760.0,196710.0,3200.0,320.0,40.0,1903.921,99740.093,1620.995,161.237,21.803
Nebraska,2023,1987864.0,1729352.0,110237.0,34343.0,58783.0,2881.0,52268.0,1727322.0,260542.0,484120.0,1163735.0,340009.0,37.28,1987864.0,4780.0,285540.0,4330.0,870.0,130.0,2402.579,143642.12,2175.702,436.65,62.882
Nebraska,2024,2005465.0,1735119.0,114430.0,36090.0,62273.0,3037.0,54516.0,1733210.0,272255.0,484312.0,1171704.0,349449.0,37.29,,,,,,,,,,,
Nevada,2005,2432143.0,1968095.0,190486.0,35926.0,152235.0,14399.0,71002.0,1861616.0,570527.0,,,,,,,,,,,,,,,
Nevada,2006,2522658.0,2022570.0,203042.0,37794.0,166609.0,15687.0,76956.0,1909229.0,613429.0,,,,,,,,,,,,,,,
Nevada,2007,2601072.0,2067437.0,213754.0,39855.0,180039.0,16858.0,83129.0,1947682.0,653390.0,,,,,,,,,,,,,,,
Nevada,2008,2653630.0,2092646.0,222366.0,41322.0,190639.0,18077.0,88580.0,1971751.0,681879.0,,,,,,,,,,,,,,,
Nevada,2009,2684665.0,2104015.0,228060.0,42338.0,197944.0,18775.0,93533.0,1981298.0,703367.0,,,,,,,,,,,,,,,
Nevada,2010,2702483.0,2105660.0,231826.0,43026.0,204905.0,19341.0,97725.0,1984050.0,718433.0,,,,,,,,,,,,,,,
Nevada,2011,2713114.0,2104809.0,235400.0,43468.0,209104.0,19703.0,100630.0,1983445.0,729669.0,,,,,,,,,,,,,,,
Nevada,2012,2744670.0,2116710.0,244037.0,44198.0,214858.0,20078.0,104789.0,2000079.0,744591.0,,,,,,,,,,,,,,,
Nevada,2013,2776956.0,2130314.0,249432.0,44822.0,222550.0,20792.0,109046.0,2015171.0,761785.0,,,,,2775970.0,9890.0,2128680.0,8510.0,560.0,60.0,3561.278,766823.849,3064.514,202.812,20.894
Nevada,2014,2818935.0,2149453.0,257901.0,46010.0,230214.0,21315.0,114042.0,2038568.0,780367.0,,,,,2817628.0,10090.0,2293660.0,7890.0,570.0,100.0,3580.671,814037.552,2800.583,201.943,34.781
Nevada,2015,2868531.0,2172373.0,268972.0,47105.0,238553.0,21994.0,119534.0,2064273.0,804258.0,,,,,2866939.0,11050.0,2489730.0,7900.0,610.0,60.0,3855.331,868428.662,2755.552,212.77,19.533
Nevada,2016,2919555.0,2194599.0,281623.0,48243.0,246563.0,23010.0,125517.0,2092472.0,827083.0,,,,,2917563.0,11560.0,2432380.0,8920.0,750.0,80.0,3960.497,833701.62,3058.374,258.092,25.706
Nevada,2017,2972097.0,2216986.0,295031.0,49418.0,254993.0,23897.0,131772.0,2121706.0,850391.0,,,,,2969905.0,12730.0,2789900.0,7440.0,470.0,150.0,4287.343,939389.644,2504.457,157.918,50.843
Nevada,2018,3030725.0,2246756.0,307761.0,50723.0,262571.0,24833.0,138081.0,2155384.0,875341.0,,,,,3027341.0,10850.0,2910090.0,7370.0,210.0,190.0,3584.334,961267.991,2434.149,70.359,61.44
Nevada,2019,3090771.0,2276023.0,319249.0,52046.0,272593.0,25852.0,145008.0,2189257.0,901514.0,,,,,3080156.0,11720.0,2879100.0,9050.0,220.0,220.0,3804.353,934726.358,2936.864,72.724,71.1
Nevada,2020,3116967.0,2280962.0,326832.0,52588.0,280178.0,26290.0,150117.0,2220183.0,896784.0,697363.0,1912802.0,506802.0,38.62,3116967.0,7040.0,1276480.0,10200.0,80.0,170.0,2258.606,409524.708,3272.412,25.987,54.861
Nevada,2021,3148141.0,2287624.0,335799.0,53352.0,288773.0,27131.0,155462.0,2231391.0,916750.0,695106.0,1928827.0,524208.0,38.86,3148141.0,7290.0,251960.0,8060.0,100.0,110.0,2315.652,80033.264,2560.559,30.812,33.353
Nevada,2022,3176116.0,2286069.0,346025.0,54069.0,301158.0,27957.0,160838.0,2237700.0,938416.0,693199.0,1943525.0,539392.0,39.06,3176116.0,8590.0,1462570.0,10570.0,160.0,170.0,2703.617,460490.423,3328.909,49.431,53.839
Nevada,2023,3214363.0,2292929.0,353009.0,55537.0,317938.0,28888.0,166062.0,2247903.0,966460.0,690040.0,1967362.0,556961.0,39.26,3214363.0,11490.0,2387430.0,11830.0,420.0,120.0,3575.514,742737.519,3679.423,130.352,35.777
Nevada,2024,3267467.0,2311790.0,360756.0,57272.0,336253.0,29756.0,171640.0,2268040.0,999427.0,688436.0,2003065.0,575966.0,39.46,,,,,,,,,,,
New Hampshire,2005,1298492.0,1241585.0,13888.0,3443.0,24510.0,507.0,14559.0,1268063.0,30429.0,,,,,,,,,,,,,,,
New Hampshire,2006,1308389.0,1248429.0,14737.0,3551.0,25579.0,512.0,15581.0,1276051.0,32338.0,,,,,,,,,,,,,,,
New Hampshire,2007,1312540.0,1250276.0,15121.0,3582.0,26672.0,503.0,16386.0,1278798.0,33742.0,,,,,,,,,,,,,,,
New Hampshire,2008,1315906.0,1250859.0,15739.0,3675.0,27743.0,510.0,17380.0,1280704.0,35202.0,,,,,,,,,,,,,,,
New Hampshire,2009,1316102.0,1249055.0,16108.0,3619.0,28568.0,568.0,18184.0,1279772.0,36330.0,,,,,,,,,,,,,,,
New Hampshire,2010,1316807.0,1248153.0,16517.0,3545.0,29169.0,525.0,18898.0,1279881.0,36926.0,,,,,,,,,,,,,,,
New Hampshire,2011,1320444.0,1248612.0,17245.0,3608.0,31044.0,553.0,19382.0,1281802.0,38642.0,,,,,,,,,,,,,,,
New Hampshire,2012,1324677.0,1249580.0,18112.0,3676.0,32850.0,561.0,19898.0,1284273.0,40404.0,,,,,,,,,,,,,,,
New Hampshire,2013,1327272.0,1249587.0,18614.0,3741.0,34380.0,561.0,20389.0,1285374.0,41898.0,,,,,1326622.0,2230.0,60920.0,1590.0,380.0,10.0,1678.7,45919.636,1197.779,285.688,9.799
New Hampshire,2014,1334257.0,1253695.0,19268.0,3805.0,35960.0,572.0,20957.0,1290668.0,43589.0,,,,,1333341.0,2100.0,65220.0,1410.0,350.0,0.0,1577.241,48916.969,1059.744,258.749,0.0
New Hampshire,2015,1337480.0,1253796.0,20100.0,3830.0,37640.0,594.0,21520.0,1291872.0,45608.0,,,,,1336350.0,2160.0,69110.0,1570.0,450.0,20.0,1615.595,51713.997,1174.842,333.745,17.211
New Hampshire,2016,1343694.0,1256652.0,21311.0,3891.0,38964.0,611.0,22265.0,1295742.0,47952.0,,,,,1342307.0,2330.0,74970.0,1500.0,520.0,20.0,1737.307,55851.605,1118.224,383.668,17.88
New Hampshire,2017,1350395.0,1260749.0,22365.0,3984.0,39741.0,630.0,22926.0,1299866.0,50529.0,,,,,1348787.0,2280.0,78270.0,1900.0,340.0,30.0,1689.666,58026.953,1406.449,251.337,21.501
New Hampshire,2018,1355064.0,1263057.0,23520.0,4090.0,40284.0,662.0,23451.0,1302212.0,52852.0,,,,,1353465.0,2200.0,80240.0,1820.0,160.0,20.0,1625.458,59282.656,1341.003,119.693,15.516
New Hampshire,2019,1360783.0,1266033.0,24765.0,4108.0,41131.0,712.0,24034.0,1305646.0,55137.0,,,,,1359711.0,2050.0,78630.0,1590.0,250.0,40.0,1504.732,57827.73,1165.689,182.392,27.947
New Hampshire,2020,1378756.0,1281233.0,25944.0,4257.0,41840.0,741.0,24741.0,1318786.0,59970.0,259293.0,860438.0,259025.0,43.0,1378756.0,1450.0,30850.0,990.0,60.0,30.0,1048.772,22374.517,715.137,42.067,18.132
New Hampshire,2021,1387677.0,1287509.0,26859.0,4349.0,42708.0,803.0,25449.0,1324974.0,62703.0,257462.0,860883.0,269332.0,43.17,1387677.0,1680.0,13540.0,1960.0,60.0,10.0,1207.053,9756.593,1412.432,42.517,10.089
New Hampshire,2022,1396678.0,1294204.0,27899.0,4456.0,43167.0,833.0,26119.0,1331192.0,65486.0,254776.0,861359.0,280543.0,43.24,1396678.0,2090.0,46810.0,1720.0,90.0,50.0,1493.544,33515.957,1228.63,61.575,36.515
New Hampshire,2023,1402199.0,1296949.0,28986.0,4548.0,44035.0,840.0,26841.0,1334299.0,67900.0,252070.0,858278.0,291851.0,43.42,1402199.0,2220.0,63920.0,1520.0,170.0,30.0,1586.08,45582.688,1086.864,121.951,22.108
New Hampshire,2024,1409032.0,1300268.0,30287.0,4660.0,45291.0,876.0,27650.0,1338120.0,70912.0,249364.0,856324.0,303344.0,43.59,,,,,,,,,,,
New Jersey,2005,8651974.0,6595551.0,1253750.0,36024.0,635570.0,6812.0,124267.0,7308642.0,1343332.0,,,,,,,,,,,,,,,
New Jersey,2006,8661679.0,6571143.0,1256590.0,38230.0,657689.0,6950.0,131077.0,7280639.0,1381040.0,,,,,,,,,,,,,,,
New Jersey,2007,8677885.0,6550031.0,1259993.0,40834.0,681789.0,7059.0,138179.0,7257998.0,1419887.0,,,,,,,,,,,,,,,
New Jersey,2008,8711090.0,6542862.0,1264816.0,43537.0,706964.0,7236.0,145675.0,7246565.0,1464525.0,,,,,,,,,,,,,,,
New Jersey,2009,8755602.0,6543428.0,1274062.0,47046.0,729996.0,7593.0,153477.0,7239732.0,1515870.0,,,,,,,,,,,,,,,
New Jersey,2010,8799451.0,6546359.0,1283855.0,50129.0,750404.0,7763.0,160941.0,7235095.0,1564356.0,,,,,,,,,,,,,,,
New Jersey,2011,8828552.0,6540103.0,1292112.0,51015.0,770831.0,8000.0,166491.0,7226199.0,1602353.0,,,,,,,,,,,,,,,
New Jersey,2012,8845671.0,6525583.0,1299996.0,52037.0,788168.0,8333.0,171554.0,7212361.0,1633310.0,,,,,,,,,,,,,,,
New Jersey,2013,8857821.0,6508075.0,1308348.0,52843.0,803696.0,8575.0,176284.0,7194457.0,1663364.0,,,,,8856972.0,53080.0,1010850.0,41170.0,440.0,660.0,5993.245,114130.315,4648.654,50.017,74.518
New Jersey,2014,8867277.0,6488282.0,1316652.0,53669.0,818597.0,8780.0,181297.0,7173587.0,1693690.0,,,,,8864525.0,51610.0,1072630.0,32940.0,360.0,910.0,5821.97,121002.31,3715.822,40.95,102.318
New Jersey,2015,8870312.0,6461321.0,1322881.0,54477.0,836597.0,8987.0,186049.0,7148241.0,1722071.0,,,,,8867949.0,49800.0,1169230.0,34860.0,310.0,1020.0,5615.842,131849.089,3930.672,35.408,114.795
New Jersey,2016,8873584.0,6437847.0,1326312.0,55097.0,854615.0,9530.0,190183.0,7122300.0,1751284.0,,,,,8870827.0,56190.0,1252330.0,40340.0,540.0,860.0,6333.908,141173.985,4547.941,60.423,97.06
New Jersey,2017,8888147.0,6419283.0,1331862.0,56300.0,876021.0,9925.0,194756.0,7102703.0,1785444.0,,,,,8885525.0,54440.0,1321310.0,38610.0,380.0,1160.0,6126.819,148704.1,4345.382,42.654,131.0
New Jersey,2018,8891730.0,6399471.0,1336815.0,57530.0,888048.0,10297.0,199569.0,7074026.0,1817704.0,,,,,8886025.0,54420.0,1392750.0,40090.0,160.0,1590.0,6124.673,156734.31,4511.466,18.231,179.158
New Jersey,2019,8891258.0,6374241.0,1344290.0,58979.0,899641.0,10655.0,203452.0,7044967.0,1846291.0,,,,,8882190.0,48750.0,1451350.0,36660.0,250.0,2830.0,5488.962,163399.454,4127.473,28.146,318.728
New Jersey,2020,9272794.0,6618563.0,1413565.0,64118.0,948991.0,11463.0,216094.0,7268539.0,2004255.0,2051090.0,5705106.0,1516598.0,40.01,9272794.0,30280.0,603570.0,22190.0,120.0,1820.0,3264.927,65090.414,2392.483,13.372,196.273
New Jersey,2021,9270541.0,6591231.0,1420606.0,66245.0,959943.0,11939.0,220577.0,7240006.0,2030535.0,2031023.0,5682649.0,1556869.0,40.17,9270541.0,37840.0,364640.0,39950.0,70.0,520.0,4082.178,39332.872,4309.673,7.767,56.307
New Jersey,2022,9295227.0,6568168.0,1435587.0,69884.0,981383.0,13026.0,227179.0,7215323.0,2079904.0,2027213.0,5668187.0,1599827.0,40.23,9295227.0,54960.0,896880.0,54950.0,250.0,920.0,5912.497,96488.553,5911.851,26.68,99.191
New Jersey,2023,9379642.0,6579694.0,1456860.0,78237.0,1014414.0,13961.0,236476.0,7228979.0,2150663.0,2034657.0,5694648.0,1650337.0,40.22,9379642.0,60780.0,1276960.0,38820.0,550.0,450.0,6480.205,136141.124,4138.964,58.638,48.189
New Jersey,2024,9500851.0,6612719.0,1481943.0,87822.0,1056776.0,14952.0,246639.0,7271390.0,2229461.0,2044983.0,5749766.0,1706102.0,40.17,,,,,,,,,,,
New Mexico,2005,1932274.0,1631078.0,43575.0,193882.0,26239.0,2565.0,34935.0,1078248.0,854026.0,,,,,,,,,,,,,,,
New Mexico,2006,1962137.0,1654067.0,44804.0,196074.0,27400.0,2757.0,37035.0,1087488.0,874649.0,,,,,,,,,,,,,,,
New Mexico,2007,1990070.0,1674570.0,45995.0,199158.0,28348.0,2798.0,39201.0,1093533.0,896537.0,,,,,,,,,,,,,,,
New Mexico,2008,2010662.0,1687600.0,46536.0,202878.0,29262.0,2934.0,41452.0,1094097.0,916565.0,,,,,,,,,,,,,,,
New Mexico,2009,2036802.0,1704855.0,47952.0,206560.0,30303.0,3106.0,44026.0,1099238.0,937564.0,,,,,,,,,,,,,,,
New Mexico,2010,2064614.0,1724757.0,49284.0,209622.0,31481.0,3144.0,46326.0,1106594.0,958020.0,,,,,,,,,,,,,,,
New Mexico,2011,2080707.0,1733947.0,49866.0,213062.0,32921.0,3226.0,47685.0,1106884.0,973823.0,,,,,,,,,,,,,,,
New Mexico,2012,2087715.0,1735767.0,50246.0,215786.0,33921.0,3247.0,48748.0,1102808.0,984907.0,,,,,,,,,,,,,,,
New Mexico,2013,2092833.0,1734758.0,50841.0,219111.0,34983.0,3247.0,49893.0,1096724.0,996109.0,,,,,2092273.0,3660.0,587510.0,2370.0,290.0,0.0,1751.206,280797.487,1133.217,140.039,0.0
New Mexico,2014,2090236.0,1727478.0,51353.0,222203.0,35269.0,3256.0,50677.0,1087773.0,1002463.0,,,,,2089568.0,3360.0,307390.0,2430.0,160.0,20.0,1607.509,147108.398,1161.006,78.007,9.093
New Mexico,2015,2090071.0,1721995.0,51887.0,225452.0,36144.0,3243.0,51350.0,1079983.0,1010088.0,,,,,2089291.0,3630.0,310230.0,2450.0,210.0,30.0,1735.517,148484.342,1173.604,99.077,13.402
New Mexico,2016,2092555.0,1720289.0,52582.0,227527.0,36590.0,3245.0,52322.0,1075099.0,1017456.0,,,,,2091630.0,4100.0,311790.0,2520.0,340.0,10.0,1962.106,149063.171,1206.714,163.509,2.869
New Mexico,2017,2092844.0,1716901.0,53129.0,229330.0,36816.0,3335.0,53333.0,1069329.0,1023515.0,,,,,2091784.0,4000.0,599910.0,3310.0,160.0,60.0,1913.199,286794.43,1583.337,74.099,28.684
New Mexico,2018,2093754.0,1713439.0,54095.0,231255.0,37477.0,3385.0,54103.0,1061160.0,1032594.0,,,,,2092741.0,4300.0,750250.0,3580.0,60.0,110.0,2052.81,358498.734,1710.675,29.626,51.607
New Mexico,2019,2099634.0,1714522.0,55561.0,232331.0,38363.0,3399.0,55458.0,1060368.0,1039266.0,,,,,2096829.0,3740.0,716270.0,3360.0,130.0,120.0,1781.738,341595.81,1603.85,62.952,55.799
New Mexico,2020,2118606.0,1720429.0,57673.0,239478.0,40497.0,3475.0,57054.0,1105065.0,1013541.0,476697.0,1253884.0,388025.0,38.77,2118606.0,2930.0,344730.0,2290.0,30.0,30.0,1380.625,162715.012,1078.539,12.744,15.576
New Mexico,2021,2117333.0,1716311.0,58125.0,240300.0,41093.0,3480.0,58024.0,1099007.0,1018326.0,467960.0,1250882.0,398491.0,39.06,2117333.0,2820.0,28710.0,2560.0,40.0,30.0,1332.336,13558.094,1207.179,17.003,15.113
New Mexico,2022,2113868.0,1709365.0,58959.0,240593.0,42457.0,3497.0,58997.0,1091899.0,1021969.0,460109.0,1245146.0,408613.0,39.34,2113868.0,3330.0,385300.0,2970.0,110.0,140.0,1573.892,182273.444,1406.427,49.672,64.81
New Mexico,2023,2121164.0,1712125.0,60398.0,241290.0,43704.0,3626.0,60021.0,1088173.0,1032991.0,453844.0,1247619.0,419701.0,39.55,2121164.0,4410.0,619580.0,2890.0,290.0,60.0,2080.461,292092.455,1361.517,134.832,25.929
New Mexico,2024,2130256.0,1715139.0,61889.0,242732.0,45430.0,3743.0,61323.0,1084002.0,1046254.0,447903.0,1252772.0,429581.0,39.71,,,,,,,,,,,
New York,2005,19132610.0,14009676.0,3343142.0,140850.0,1296714.0,20086.0,322142.0,16007210.0,3125400.0,,,,,,,,,,,,,,,
New York,2006,19104631.0,13933304.0,3334119.0,148667.0,1330598.0,20701.0,337242.0,15941689.0,3162942.0,,,,,,,,,,,,,,,
New York,2007,19132335.0,13899597.0,3330887.0,156840.0,1368954.0,21204.0,354853.0,15916300.0,3216035.0,,,,,,,,,,,,,,,
New York,2008,19212436.0,13896947.0,3341092.0,166143.0,1411744.0,22034.0,374476.0,15927444.0,3284992.0,,,,,,,,,,,,,,,
New York,2009,19307066.0,13902265.0,3358828.0,176161.0,1451956.0,23126.0,394730.0,15948001.0,3359065.0,,,,,,,,,,,,,,,
New York,2010,19399956.0,13905289.0,3384178.0,183573.0,1489916.0,24074.0,412926.0,15969248.0,3430708.0,,,,,,,,,,,,,,,
New York,2011,19499921.0,13923335.0,3408840.0,185656.0,1530787.0,24663.0,426640.0,16007429.0,3492492.0,,,,,,,,,,,,,,,
New York,2012,19574362.0,13923628.0,3427170.0,188540.0,1570386.0,25231.0,439407.0,16027760.0,3546602.0,,,,,,,,,,,,,,,
New York,2013,19626488.0,13906936.0,3445389.0,190559.0,1605844.0,25668.0,452092.0,16033207.0,3593281.0,,,,,19624447.0,133600.0,6805730.0,107330.0,3970.0,7310.0,6807.886,346798.664,5469.199,202.044,372.291
New York,2014,19653431.0,13872085.0,3454091.0,191968.0,1645063.0,26008.0,464216.0,16023326.0,3630105.0,,,,,19651049.0,141410.0,7419710.0,77720.0,4080.0,6750.0,7195.85,377573.177,3954.852,207.724,343.442
New York,2015,19657321.0,13819836.0,3458584.0,193000.0,1683223.0,26323.0,476355.0,15992813.0,3664508.0,,,,,19654666.0,130010.0,7773970.0,90370.0,4050.0,6620.0,6614.714,395527.963,4597.789,206.16,336.663
New York,2016,19636391.0,13752803.0,3457062.0,194338.0,1718013.0,26694.0,487481.0,15944399.0,3691992.0,,,,,19633428.0,159880.0,8163490.0,93380.0,5030.0,5400.0,8143.153,415795.194,4755.97,255.992,274.939
New York,2017,19593849.0,13681949.0,3449087.0,194933.0,1743582.0,27089.0,497209.0,15884786.0,3709063.0,,,,,19589572.0,139410.0,8486220.0,86410.0,3100.0,5410.0,7116.49,433200.94,4410.867,158.145,276.167
New York,2018,19544098.0,13614664.0,3439040.0,195567.0,1760284.0,27448.0,507095.0,15815355.0,3728743.0,,,,,19530351.0,134840.0,8807980.0,81400.0,1280.0,6970.0,6904.075,450989.13,4168.077,65.59,356.624
New York,2019,19463131.0,13522668.0,3425736.0,196186.0,1775109.0,27712.0,515720.0,15728264.0,3734867.0,,,,,19453561.0,124030.0,8969040.0,85440.0,1850.0,7930.0,6375.491,461048.648,4392.204,94.841,407.586
New York,2020,20105171.0,13873002.0,3577285.0,206025.0,1874734.0,29033.0,545092.0,16172029.0,3933142.0,4213101.0,12515606.0,3376464.0,39.25,20105171.0,81760.0,3826290.0,56270.0,630.0,4450.0,4066.367,190313.626,2798.932,31.136,221.137
New York,2021,19848276.0,13664108.0,3529700.0,205914.0,1871234.0,28817.0,548503.0,15949808.0,3898468.0,4111450.0,12277805.0,3459021.0,39.65,19848276.0,76130.0,1183340.0,89990.0,710.0,1800.0,3835.446,59619.233,4533.845,35.771,90.537
New York,2022,19703747.0,13523214.0,3491330.0,208292.0,1896176.0,28885.0,555850.0,15813281.0,3890466.0,4034760.0,12127832.0,3541155.0,39.87,19703747.0,111310.0,4889510.0,104050.0,1400.0,8090.0,5649.129,248151.126,5280.823,71.002,410.379
New York,2023,19737367.0,13477074.0,3502298.0,218064.0,1942141.0,29406.0,568384.0,15798815.0,3938552.0,3991763.0,12101150.0,3644454.0,40.0,19737367.0,127980.0,7172240.0,91480.0,3850.0,960.0,6484.35,363384.032,4634.813,195.112,48.487
New York,2024,19867248.0,13484281.0,3534129.0,230696.0,2004140.0,30014.0,583988.0,15847410.0,4019838.0,3982279.0,12130417.0,3754552.0,40.04,,,,,,,,,,,
North Carolina,2005,8705407.0,6396990.0,1896346.0,124227.0,164001.0,7127.0,116716.0,8128515.0,576892.0,,,,,,,,,,,,,,,
North Carolina,2006,8917270.0,6534975.0,1941888.0,129021.0,175356.0,7786.0,128244.0,8292174.0,625096.0,,,,,,,,,,,,,,,
North Carolina,2007,9118037.0,6661931.0,1985772.0,133779.0,187259.0,8388.0,140908.0,8441609.0,676428.0,,,,,,,,,,,,,,,
North Carolina,2008,9309449.0,6778908.0,2029922.0,138444.0,199098.0,9063.0,154014.0,8580803.0,728646.0,,,,,,,,,,,,,,,
North Carolina,2009,9449566.0,6856459.0,2064933.0,143564.0,208558.0,9601.0,166451.0,8678944.0,770622.0,,,,,,,,,,,,,,,
North Carolina,2010,9574586.0,6923750.0,2096427.0,148043.0,218799.0,10391.0,177176.0,8768409.0,806177.0,,,,,,,,,,,,,,,
North Carolina,2011,9658913.0,6963037.0,2121809.0,149791.0,229230.0,10869.0,184177.0,8838502.0,820411.0,,,,,,,,,,,,,,,
North Carolina,2012,9751810.0,7006010.0,2148746.0,151916.0,242349.0,11433.0,191356.0,8913369.0,838441.0,,,,,,,,,,,,,,,
North Carolina,2013,9846717.0,7047546.0,2177394.0,153680.0,257489.0,12037.0,198571.0,8990806.0,855911.0,,,,,9843336.0,16800.0,314490.0,12150.0,2380.0,160.0,1706.535,31949.128,1234.338,241.483,16.153
North Carolina,2014,9937295.0,7089204.0,2203334.0,155596.0,271165.0,12393.0,205603.0,9062314.0,874981.0,,,,,9932887.0,17150.0,354080.0,11160.0,2440.0,160.0,1726.789,35647.541,1123.54,245.951,16.209
North Carolina,2015,10037218.0,7141832.0,2227537.0,157768.0,283910.0,12781.0,213390.0,9136827.0,900391.0,,,,,10031646.0,18500.0,402300.0,11570.0,2480.0,150.0,1843.666,40103.489,1153.25,246.719,15.252
North Carolina,2016,10161802.0,7210104.0,2256455.0,159928.0,299955.0,13253.0,222107.0,9232792.0,929010.0,,,,,10154788.0,20810.0,439720.0,12490.0,3340.0,140.0,2049.378,43301.938,1230.159,329.106,13.885
North Carolina,2017,10275758.0,7268779.0,2283880.0,162208.0,316148.0,13791.0,230952.0,9316803.0,958955.0,,,,,10268233.0,21180.0,478600.0,13890.0,1920.0,160.0,2063.062,46609.967,1352.716,186.595,15.874
North Carolina,2018,10391358.0,7333373.0,2311259.0,164483.0,327904.0,14222.0,240117.0,9398453.0,992905.0,,,,,10381615.0,20840.0,500390.0,13620.0,930.0,180.0,2007.202,48199.919,1312.127,89.967,17.338
North Carolina,2019,10501384.0,7393685.0,2336825.0,166662.0,340665.0,14676.0,248871.0,9478088.0,1023296.0,,,,,10488084.0,18420.0,522300.0,17310.0,1260.0,130.0,1756.183,49798.991,1650.826,119.66,12.109
North Carolina,2020,10449652.0,7354914.0,2311325.0,162985.0,348208.0,15268.0,256952.0,9327534.0,1122118.0,2319365.0,6400733.0,1729554.0,39.01,10449652.0,13990.0,251020.0,13260.0,470.0,180.0,1338.705,24021.948,1269.037,44.882,17.321
North Carolina,2021,10564320.0,7417805.0,2336120.0,165885.0,361135.0,15715.0,267660.0,9410882.0,1153438.0,2318360.0,6466635.0,1779325.0,39.06,10564320.0,15730.0,164370.0,13170.0,500.0,200.0,1489.164,15558.787,1246.933,47.518,18.553
North Carolina,2022,10710793.0,7494932.0,2367112.0,169962.0,383393.0,16147.0,279247.0,9507140.0,1203653.0,2333772.0,6535121.0,1841900.0,39.14,10710793.0,21870.0,380780.0,13630.0,1150.0,300.0,2041.679,35550.869,1272.175,107.555,28.009
North Carolina,2023,10881189.0,7589490.0,2397205.0,175088.0,411095.0,16738.0,291573.0,9618399.0,1262790.0,2349452.0,6623192.0,1908545.0,39.16,10881189.0,23760.0,533760.0,21320.0,2610.0,330.0,2183.953,49053.371,1958.885,240.231,29.96
North Carolina,2024,11046024.0,7677270.0,2425031.0,180842.0,441856.0,17232.0,303793.0,9718756.0,1327268.0,2360302.0,6711653.0,1974069.0,39.2,,,,,,,,,,,
North Dakota,2005,646089.0,592012.0,6380.0,33813.0,5282.0,301.0,8301.0,635292.0,10797.0,,,,,,,,,,,,,,,
North Dakota,2006,649422.0,593469.0,6708.0,34592.0,5580.0,312.0,8761.0,638123.0,11299.0,,,,,,,,,,,,,,,
North Dakota,2007,652822.0,595177.0,6986.0,35179.0,6001.0,332.0,9147.0,640923.0,11899.0,,,,,,,,,,,,,,,
North Dakota,2008,657569.0,598020.0,7325.0,35837.0,6273.0,307.0,9807.0,645009.0,12560.0,,,,,,,,,,,,,,,
North Dakota,2009,664968.0,603186.0,8166.0,36375.0,6525.0,326.0,10390.0,651692.0,13276.0,,,,,,,,,,,,,,,
North Dakota,2010,674752.0,610570.0,8522.0,37142.0,7196.0,338.0,10984.0,660944.0,13808.0,,,,,,,,,,,,,,,
North Dakota,2011,685526.0,618440.0,9487.0,37962.0,7731.0,377.0,11529.0,670224.0,15302.0,,,,,,,,,,,,,,,
North Dakota,2012,702227.0,631574.0,10876.0,38759.0,8366.0,399.0,12253.0,684669.0,17558.0,,,,,,,,,,,,,,,
North Dakota,2013,723149.0,647234.0,13284.0,39721.0,9212.0,406.0,13292.0,702494.0,20655.0,,,,,722036.0,1230.0,48040.0,530.0,460.0,10.0,1709.056,66529.924,736.805,631.547,12.465
North Dakota,2014,738736.0,658259.0,15578.0,40568.0,9689.0,434.0,14208.0,715531.0,23205.0,,,,,737401.0,1350.0,43010.0,530.0,580.0,10.0,1832.11,58326.474,711.96,789.258,12.205
North Dakota,2015,755537.0,668157.0,19589.0,41374.0,10810.0,486.0,15121.0,729141.0,26396.0,,,,,754066.0,1600.0,37410.0,560.0,500.0,20.0,2121.83,49604.411,743.967,659.094,23.871
North Dakota,2016,756114.0,664294.0,22276.0,41784.0,11584.0,488.0,15688.0,728498.0,27616.0,,,,,754434.0,1600.0,34450.0,1050.0,540.0,10.0,2114.168,45662.046,1386.47,715.768,9.278
North Dakota,2017,756755.0,661502.0,23649.0,41933.0,13039.0,514.0,16118.0,728054.0,28701.0,,,,,754942.0,1470.0,36680.0,610.0,420.0,10.0,1948.494,48590.488,804.035,556.334,7.948
